,beat,population,square_mileage,households,percent_white,percent_hispanic,percent_black,percent_asian,percent_mixed,percent_other,med_income,percent_on_fs,percent_bachelors,percent_high_school,percent_no_high_school
136,1124,2599.5573543312,0.24032931,875.7002531234,3.9809148664205702,1.4121877743468645,93.53247964051732,0.1301360900679319,0.8485907687609139,0.0956907703327046,26221.823853667094,51.16260980299904,23.12534979226067,58.01821336393099,18.8582307703979
137,1125,2001.6350449239,0.1773008192,657.0151778308,5.746990689662583,1.4458666352786758,91.21184080252314,0.3122372221524335,1.2830644919976617,0.0,29778.1448783262,46.90361093386505,21.868742455721204,53.9924890139262,24.13930693394017
138,1131,4083.0648885173,0.4743884493,1246.4165257498,2.110205454167739,1.8190285430455335,95.54905451245732,0.2555218921536322,0.2038213682913587,0.0623682300901353,25611.9194116846,51.876634766907394,14.057259099924517,58.60220047000656,27.34097899152647
139,1132,4737.442474297,0.3779462804,1341.5763068295,1.18550393000464,3.017789812770551,94.7004106037434,0.2404657114214452,0.5816001377576336,0.2742300702728393,25486.5026906816,57.833453582309424,12.04759637232888,57.90641255602308,30.045585467138626
140,1133,5448.1990676341,0.4715835521,1812.4727435719,2.654415950889637,2.245508860610089,93.37178443555996,0.0,0.6640522029421881,1.0642385203571283,22584.301373323306,56.04063965876167,17.283945879071183,57.749921633932445,24.96698123909509
141,1134,4540.9371914186,0.3524571176,1507.9047692988,3.395831548514036,2.862647213069919,91.93421409171532,0.8140246280911948,0.5102126325086237,0.4830699057422367,26950.1486783432,49.20040615091317,20.9877585093192,56.127434698824295,22.885834147031392
142,1135,5731.9905515696,0.4950983940999999,1740.7439555997,7.858818081021574,12.37438417977105,74.81622233898108,4.550775034464615,0.3590962187187071,0.0407041481089166,41588.7723570931,36.54300681639028,28.63969889678384,48.62725306976161,22.73370721893655
143,1211,8975.3466038192,0.4450187248,3664.5591247224,46.34312267419024,36.21708248882887,12.402803607744934,2.77075339658392,1.8435110343849297,0.4227263888344461,52414.7260596266,24.717507707266584,48.574230497358926,32.65034991310424,18.77501919444818
144,1212,11552.903249878702,0.4409951950999999,5509.4048741092,72.16900295480565,17.24181636504585,3.742186619716903,4.01980309214808,1.587850947288302,1.239339798763599,75075.4518788792,6.167690087749119,72.86796005027479,19.64218732236268,7.489457375081926
145,1213,10091.4630816478,0.5273819438,4403.5227617957,59.89309925951274,24.15037521868088,9.551053228695135,3.8782477962719177,2.3992972892129374,0.1279271544448044,94449.321751968,11.825289531317273,68.11027120986569,21.029257501305977,10.861012559058205
146,1214,9832.4654656891,0.5995263504,5460.2579439665005,74.4942735987058,6.013562305163516,7.404683338190339,9.892138055738734,2.1953421758870317,0.0,114927.3795307558,3.743237397527129,85.39036186745476,12.831772712068071,1.7774072954451725
147,1215,8522.5725006054,0.5738397555,3874.1975998931,55.03748419144458,27.594353952388715,12.043227840261734,2.766888812148553,2.5580454632039045,0.0,84770.82460313929,8.269277860371393,62.9624955068207,28.232456335522517,8.805328235099683
148,1221,8780.1777833554,0.8760674278,3648.2306647386,47.95597447173085,32.71865724178945,15.53615737382142,2.377348270934788,1.162790832336469,0.2490720595334305,69107.1719233827,11.710345482829029,51.97496294063162,31.802918729866576,16.22087884289066
149,1222,4391.6733405895,0.5142016502000001,1644.4825347215,13.97999178640158,7.266934470075167,74.99022665849124,1.8290743884293,1.7298496677487978,0.2039225998169953,37605.1767383331,34.765483875535466,31.39906804186192,49.46022837021986,19.139817083339565
150,1223,4419.6601334915,0.5187357801,1511.5579751878,13.40724852363446,5.938273627575638,76.1133151661054,2.258411974907843,1.893065737496055,0.3896846069992752,51316.948551979,40.80831009244366,39.3887514712698,43.03521162812966,17.575437130401717
151,1224,6220.1979361588,0.4966097707,3534.2910465511,53.78377035903847,5.861657263412713,25.231004766069766,11.98228157828629,3.139978140734423,0.001307775820559,79138.2515109088,15.20541621065191,74.7403220604048,16.33517830670808,8.925201525024264
152,1225,5667.5117570751,0.4937299854999999,2223.8963690552,21.892349457147475,15.072423754251782,51.39228057278654,9.013024069381409,2.364736694409015,0.2651856930201838,32263.3713725364,27.078097489580134,52.30387046233176,35.54686681804276,12.150561257762872
153,1231,9697.6986023341,0.7543539520999999,3824.9287100366,42.92388533612412,8.870541226120935,24.093701789125817,20.51561338594133,3.221625987288407,0.3746322740052543,59372.9600270003,11.861446800224384,75.4399157949296,18.76090281853489,5.799851274303094
154,1232,14033.102576563,0.9498525631,6047.6002554574,49.53669242662427,10.060211180558971,18.4289266730159,19.817698891302012,2.0402533455244183,0.1162171757800575,101969.7518721236,12.27441018711573,72.47256638954718,20.100796552999864,7.426320680216991
155,1233,5866.612595444,0.8931010509999999,2589.6399573683,13.5219937175835,50.44283681005928,33.82166134837018,1.3034624723504964,0.7744554268844033,0.1355902482648588,27884.5421956084,33.24477078863127,26.36727341586081,41.88845295924124,31.74527005182545
156,1234,13555.5789560353,0.4942814337,4490.75420895,10.366204101261705,84.07129559180831,3.568040957489744,1.3351135152078613,0.6593423436533246,3.704964587856237e-06,36515.4624226998,28.342599195726127,25.59318188835995,37.32939219449778,37.07843389143535
157,1235,9280.7639182964,1.048541373,3705.2574171735,22.96161064863585,64.3776275359716,5.341736408769697,5.75717495552973,1.181693576904727,0.3801568422039589,44545.3720359385,19.145305965976373,40.71358443353444,33.6074596188694,25.679930613872862
158,1411,13155.9378584674,0.7244940514,5133.0202736902,43.99122959170096,49.16470594854268,1.9836336939113608,2.761033374106524,2.04443137708719,0.0549664761683696,59873.8081694446,12.128096754520492,50.55817735773424,32.30998603868411,17.131474266462746
159,1412,10478.2367585721,0.3780620164,4183.2351710351,33.24127997094954,56.143071354886686,3.82936948488726,5.370515267116236,1.3303625917162063,0.0854015539081925,45750.3256580139,13.352906086340925,39.90140609312331,38.558275502500905,21.540568739615463
160,1413,11460.5753325573,0.3791921449,4195.2604665314,37.390348186104696,47.86377414491528,10.63356633833031,2.1504238976003243,0.918884578430683,1.0430027727074611,52701.0648534572,12.955585013921135,45.22601943820048,39.76167863204032,15.012157988165487
161,1414,8001.169984296,0.3830046265,3521.3377889551,54.302054392651264,35.39644324196659,4.866497430000047,3.437067412570375,1.9516401261688676,0.0462973736349876,65912.3392138554,9.176954082022046,61.87166864265819,27.43054769137945,10.697360827515986
162,1421,11004.0688027844,0.4210681707,4054.5831755652,32.98937208813293,51.531810862182624,10.452711260529876,2.63343440400495,2.185419076367909,0.2072521796213167,58008.0758941274,15.356490243560115,46.44135837924374,37.64357551745006,15.914620331279371
163,1422,12864.0147917059,0.4605750114,3945.4552958157,13.23674034156948,69.056896433819,14.682538380613371,0.94191295923667,1.3389156708048175,0.7429959485589587,41424.162569353,27.964444852907494,27.41442490712678,47.01899506405617,25.56519438469641
164,1423,8293.1237035907,0.5107431847,3119.4079207001,34.127181191063094,38.33774773418858,20.91420274571129,3.502111024467773,1.3867595434046838,1.7319976647654385,53836.00803428861,21.306446202497096,53.12028297197588,31.20310305946684,15.67802628505756
165,1424,9525.0162815966,0.4192844739,4168.7878903927,69.64510655691758,13.892194974866722,6.799960743817561,6.451050282632195,3.211687175873491,0.0,99156.24979644029,9.612143111398575,78.07880493925788,13.968893230277365,7.952215022241116
166,1431,8092.922707851099,0.3790287528,3550.5731937043,49.4089411692633,42.386269143741,2.887290543089161,3.450068170577383,1.6828356015148755,0.184595165531573,62351.7890681528,7.877254761122184,58.467823559244536,30.60261506967553,10.930185872476647
167,1432,8523.7865785723,0.7432637154,3758.5467835035,71.33150286448513,18.080891919147987,2.229983064604575,4.675928793960468,3.47157444310934,0.2101191146095057,101041.58201115928,3.9997561916861,78.09792434180711,17.76746614172305,4.134185197798924
168,1433,9308.1951966475,0.6710648448,4324.8413937832,66.26672475564105,21.847715854242555,3.755659919696447,5.331949519376791,2.7979499747899705,0.0,95170.627833967,4.099224934427436,76.65165456738718,17.376937900447697,5.971851355508191
169,1434,11237.6755357924,0.5025055011999999,5244.9487316464,72.08202880503991,15.64983679098892,3.054415520390773,5.559082591826673,3.654626753212632,9.550118230249518e-06,120101.3961831428,3.0841514617288266,81.38129812379468,14.768911638968552,3.8494508105657617
170,1511,7457.4623561001,0.3797776332,2466.7364753371,2.8832361311045664,7.178000697737813,89.65941283991043,0.0,0.2793507430427634,0.0,32823.0251669111,34.920349376127966,20.31591822202928,56.52146715045356,23.162739473715817
171,1512,5697.2720281977,0.3072928264,2454.8884957431,3.3076492610466723,1.3931613661215498,94.86127753503784,0.0702232318888524,0.1933745359247869,0.1743140700592747,25107.630479671203,34.31459622049384,21.933820449813076,56.105768917314215,21.960817349100516
172,1513,4431.1632077007,0.5807634944,1564.0544318025,4.268679777639013,7.463953025003082,87.27070666478825,0.0965738122072132,0.6494917558392926,0.2505955476657323,27017.0911231575,33.024663887792606,22.093235302849184,59.10801595292694,18.8004909805346
173,1522,9822.3183392747,0.5735946674,3140.7965054221004,2.149789027408904,4.432194026507664,93.15182431469668,0.057718381473458,0.0584067245454765,0.1500676736698847,33675.668577983,37.293121348174886,20.818023623410888,60.50733699093568,18.674828875889222
174,1523,5315.7088537707,0.306339706,1715.0712525158,1.43345623322934,2.636889431362871,95.7613966166944,0.0,0.1682577186926915,0.0,25389.557770921,46.22097109402148,14.322578982818955,59.32623646639058,26.35173892660044
175,1524,6635.255142001701,0.384168795,1930.6033955539,1.036463675308695,13.324963276700377,84.35108336037918,1.093283096883532,0.1942063273396985,0.0,33568.909927544504,42.52550967435501,15.011758552210106,58.58033579854281,26.4089248276668
176,1531,5855.0887297484,0.3190570554,1862.5232359963,0.8235345507201564,7.744972454005601,90.6766676962698,0.3563992171147969,0.3984257927616828,0.0,27640.8189404346,48.41589635565714,12.88569592696178,64.36874394799015,22.74565457409885
177,1532,6486.9466764606,0.3932234389,1902.9886883952,1.3713074299083967,4.456156513714726,92.89695492087344,0.0,1.1125979295174242,0.162983245938575,28346.4443867477,52.681794536894365,12.673001200699757,62.27759097077003,25.04810119943904
178,1533,7287.673417187099,0.5522720024000001,2338.7331913276003,1.930683217727232,1.1763819158500444,96.6834464754447,0.0817796968514593,0.0955697346257906,0.032139293427669,25628.8916869609,40.66189489219472,14.996491831719553,57.63048999781984,27.37293134680021
179,1611,17989.306240701102,1.9934240939,7302.1661655854,86.8957625573746,9.571677934578274,1.034194385935637,1.1396788978739942,1.1067105461580091,0.2519757423037421,84946.399284037,3.197281213376539,47.16015799436704,46.31359959055917,6.527026730836509
180,1612,12076.6731991866,1.6388496874,5161.0575710747,83.70124287700132,7.772269706241778,0.6285549342406043,4.56277184404405,3.215514729094061,0.1196462015058352,75430.3795377383,2.658213385328158,47.62446329029999,45.57424964717027,6.800723975666221
181,1613,13346.466422455,1.4646124694999998,5134.261535027,78.44960730761396,14.233637240193678,0.6753515872901744,4.638328767525038,1.4318411435043217,0.5712340871013573,76982.8945947231,5.973660283328108,44.36428805103917,48.00109533212835,7.634564564871145
182,1614,15422.004847197,2.7829345729000003,6887.4419741236,75.04902517991184,9.167436678796422,1.480171261253294,9.801708630507544,4.0114006211925135,0.4902577994075907,55987.4554874979,10.580040749441284,45.81552509111989,43.8427163732198,10.341957401268685
183,1621,11070.1114911602,2.4897479285,4120.1691910248,76.0461432572285,12.39422664740301,1.194141065170479,7.594914113000355,2.7667850524412354,0.003789939401559,104297.1891875056,2.7527845700430924,60.85977278352184,33.125698296982485,6.014678674188747
184,1622,27483.9504328528,2.0564866247,10474.5659583521,65.84694357322095,23.43258116732936,1.235545810350788,7.162613950634916,1.9453648291353087,0.3769505373651133,67039.4653400384,8.262890208012632,40.55124472669175,47.416815993141135,12.031983426054008
185,1623,18917.407999468,1.3186012316,7146.2397400959,58.86857497313363,28.66624134683676,1.755064553436374,8.044314304796913,2.4814503124302303,0.1843544917838679,67718.78972706861,11.538070672226496,46.09569661193555,43.281750758223154,10.62226174695278
186,1624,15895.1509100045,1.0153183189,5769.5677414901,57.87570456456898,33.24318003895318,1.4654462468159986,4.987222182725257,2.2411022051680485,0.1873442739757641,65011.3471635375,15.204990423806525,40.903292336029104,47.25617106024632,11.841029374535877
187,1631,18763.2844907758,2.4293064789,7069.990604490999,72.54967701142691,22.065789669824557,0.8652035487966303,3.6554352499434986,0.855798910361566,0.008095665493676,62405.8273629342,6.509070607686206,33.32165567073671,55.17480416785337,11.503576168203946
188,1632,14969.9995981558,1.4628151566999998,5474.34346984,60.52459585833185,29.68327903935094,4.105985024460672,4.9751016423858205,0.5248871474945127,0.186151279099787,53782.5173772103,9.515851514394026,32.15472235848568,54.75187135213676,13.094270901224911
189,1633,19537.1018832416,1.2653013769,6307.854833245699,50.306015337804965,43.18011368875237,0.6820897527688452,4.812867474711588,0.8966493632536364,0.1222643128364373,58003.0203077305,10.767782174403816,30.263326589592143,51.6964429019294,18.04061700502377
190,1634,15821.8557976285,0.7625099395999999,5534.677974631601,35.73709764416451,57.474426733416486,1.553519697661141,3.75510457820474,1.16046539305282,0.3193858721824164,52017.862346712194,15.911516603890904,26.757664544635382,47.25966110425048,25.98274685665065
191,1654,1564.2237072238,0.7555725846,568.5526733811,46.131090167063846,47.419983997025184,3.2287112315817974,2.4764729028338177,0.743741340511182,0.0,53202.40459759231,11.361472444999205,27.12153845263766,53.71807427145359,19.160256015259648
192,1711,18053.2487264393,2.0141408467,6227.088748511999,61.56299749099106,11.363312823830537,2.493231530265282,23.27027413462931,1.0013783288884874,0.3088058054689842,75781.4872535494,13.8533661356832,56.14028543213235,34.99549784645851,8.863321725879427
193,1712,22825.979247885694,1.9836273778,7333.6162832967,34.82196468409013,36.92624667773337,2.780972120829813,21.80930520808353,3.351823457926204,0.3096878454230949,61089.25169100599,14.17055487360922,46.2365811894951,38.11950370432394,15.64384547379041
194,1713,13839.9888077543,0.4506829832,4318.570363515901,32.11365744937316,42.16674912991161,7.791383225370333,14.654415574226135,2.909003967566268,0.3647908098741598,56814.0549065321,19.449813826172416,43.09697188620788,35.108303166576746,21.79569423214692
195,1722,14884.2819067266,1.0158629591,5633.9983910963,45.65660386050041,31.356107184129595,4.130236137843342,15.19383630386745,2.9747898933572188,0.6884265409619278,60832.0804808524,9.418917288857095,45.26945649893253,42.47085942163512,12.25927115443796
196,1723,21595.0325113356,0.7577579536,7161.5446366305005,25.060283017218733,58.72973326433026,4.377944273751538,9.98731811942574,1.7294375705424747,0.1152835137920349,53339.7016268142,19.79982898576689,33.942502426282495,41.32497610762517,24.73252578889547
197,1724,17512.9029376195,0.6949677429000001,6165.1571929479005,37.443304805506095,49.35274687079002,2.481913494106774,7.936557664212293,2.4965354674981715,0.2889419603622737,58245.6918843824,13.84480017067122,42.96184281352588,35.53804595918168,21.499967592931583
198,1731,12484.8865747458,0.9303067868,4448.9141021335,35.205330515333834,54.72853180135214,2.309676496114833,4.440072532662049,3.1711875408612684,0.1452009219240271,61341.7922122491,11.452752817809085,37.74376480576246,43.77132049878729,18.48568786900439
199,1732,13496.6704529599,0.8431371178,4864.565440617101,38.81780549657588,51.59550868963186,1.458245311623782,6.904290343837653,1.11348669179473,0.1106635539139541,60079.7495697658,7.191535853032352,41.23450109950655,36.76952381697805,21.99792797615256
200,1733,13077.0111165874,0.8847612475,4914.9634315299,39.22453634295584,43.4157991111061,4.187589971162353,9.241274295607296,3.3942834617114968,0.5365168848216837,62693.3081746993,11.549829096280764,45.198433797704354,35.864261566127304,18.938205056876832
201,1811,9028.473706372,0.5734176593,2763.838750405,81.50345492227883,6.598549181253531,4.8700668551372015,4.268447741177055,2.627213552238558,0.1322675619476181,114075.9053648343,5.340453749172998,84.56758386503553,10.994710567603288,4.436809284516726
202,1812,8656.788283296899,0.3689324846,3876.3673924023,80.96664001245173,6.182422919020168,2.70115847189976,7.563029581203465,2.127207132753952,0.4595416982688338,99726.25894493268,1.5749819160991396,92.43475864932304,7.209996956551669,0.3558368541265604
203,1813,9218.0815865003,0.3728334702,3821.8368013681,76.79010092500084,5.38602673302976,7.917796080897991,6.074292487777623,3.2484905188248328,0.583293062456106,137020.0895954937,5.735135470016344,87.25161775318881,10.8042955558773,1.9443661874385647
204,1814,10810.2492796799,0.6125160199,6647.9745982688,77.41875470098427,6.418004702018713,4.268129510286948,7.662146347047296,3.7003681533507136,0.5325966201234986,80096.3229368859,2.6615930387817293,86.53342964965127,11.917786666526586,1.548403141391189
205,1821,11069.821096598302,0.3045492012,6170.178301020799,64.10429392445135,3.755189448636529,22.801633100780126,6.160408437995971,2.0856780360041087,1.092796835945015,80878.2021694681,13.41636656915483,76.54343508459134,19.32057900581236,4.136222161248682
206,1822,2861.7812009636,0.5954211247,1717.3112947261,59.77151673972985,12.08724021721253,15.475406003983776,10.017227404096232,2.648610625787114,0.0,106361.1196626976,17.924799730493593,71.96317049172242,22.369050401901465,5.666665157905153
207,1823,3601.0710799544,0.2243985832,1896.9023030969,54.95094194319147,5.861116129828591,28.29068362784165,8.198654980924138,2.364846210868972,0.3337574802731246,90175.9879973273,12.546385220722808,71.41153502616778,21.940048287604423,6.6486977071293225
208,1824,21505.6099278454,0.3271449628,14243.8105490427,80.44559769338929,4.2351499251053815,7.118469937458196,6.872362936816606,0.8797278718602454,0.4486916491415573,87221.2120610468,6.171920447890847,78.07110899469406,18.867968957233497,3.060938800789377
209,1831,11508.9538145925,0.3588974882999999,7191.1851544583,76.46391910500068,5.366805282550087,2.838261388011017,12.687666509740028,2.618290260512002,0.0250572651889828,104170.1099246314,0.888546256178454,89.86790285441299,9.637512409038443,0.4952373589365083
210,1832,8511.3148888222,0.1730798573999999,5387.5225818592,67.0703875106782,7.2010378185034325,9.741217670339678,11.23251685495091,4.521142773421112,0.2336973058313494,66054.5765798364,10.015589511355516,77.37986018062225,18.155424052036043,4.463613358062115
211,1833,9690.8319602789,0.195546267,6197.0415920944,77.94330357098893,5.2357176652199175,3.256285650655512,12.528770630594623,1.0358261587296276,9.60472159475163e-05,93658.2980853272,0.930507361555588,86.11221032453903,13.373434142321292,0.5145340767457398
212,1834,19692.255180151,0.5576707486,11781.3914037108,69.34578897932698,4.083102628641309,3.4523922195847088,19.956070828805224,2.784896786623373,0.3777486120836953,105395.9994836724,0.4659470556398765,87.53254769741928,11.712494810682674,0.7545395177126244
213,1911,17767.1586762347,0.8784229968,7902.588849232099,73.42500741075484,14.588600254283342,2.5747924987060937,5.654466597191486,3.615750678615225,0.1413823518636096,73532.6503097226,4.359878327837839,70.40557380278058,23.41341750016249,6.181234784221417
214,1912,14146.4839002785,0.6949473189,7098.987560298299,73.62927654282731,15.31409240263123,4.137814630521555,4.905935931181012,1.5696372768121452,0.4432432365922782,71427.73287412031,6.268903373590359,73.3171945694656,20.030462692468827,6.65255133882335
215,1913,7965.163650128399,0.2394987335999999,3980.7290402418,50.83753748457666,13.883774458096331,26.586610883968,4.678326769901244,3.036107425328313,0.9776431124970636,42064.0058101539,20.66363796993416,56.55836193854304,34.33929506606799,9.103474805862056
216,1914,10815.5378298579,0.4545499289,5176.8808707231,38.99909888832978,12.192106032528434,34.86616769783001,11.37280956708429,1.9753593550641484,0.5944587101642519,35360.7399148327,33.3061930224804,46.33685932706288,38.99603246871313,14.666958656048736
217,1915,11336.4625068799,0.6780566637000001,6850.8403866764,68.45409650214013,13.279688875166048,9.449294347665314,5.133606186675191,3.2481846221669963,0.4351294774702737,53025.4456337825,12.185640915972382,72.97186578555545,21.256716171038,5.770571894035808
218,1921,13317.1122464323,0.8777149645000001,5151.9059311125,78.97119181476793,11.441652735330845,1.1430871630835877,4.066153365393223,4.217831348469557,0.1600835055521237,104182.775634569,2.682256157420947,73.31316544312766,20.312212891908526,6.375383517074194
219,1922,18262.555581276298,0.7509091026000001,7932.840284430899,82.19606428853115,8.199918438018216,1.607119831013751,5.213377175639302,2.450966861699311,0.3325532804426686,110955.9764619769,2.772919775135504,84.21297439475732,13.354481942351953,2.4321907075959275
220,1923,9826.713996618,0.3732759904,4885.2143199054,72.95731182562571,9.363576844267332,7.971941637335848,7.730665545445316,1.6014551256580911,0.375049534923721,75698.6687573236,6.634156637759873,76.0128403865791,20.337132149008035,3.650009244975765
221,1924,11820.043949034,0.376986352,5410.5137869767,83.99875173004182,6.037471601301634,2.5347961031768085,6.056961201203573,1.3720157696287898,3.45285179784255e-06,107869.89049672768,3.215480215732222,83.40306538265942,15.23266618199018,1.3639334843775646
222,1925,24320.4574417482,0.4291084221,15017.2524583519,73.9070422956944,9.85817553522447,4.174018403909717,8.203052931986687,3.252703833389888,0.6050071023677394,67345.9098507052,3.0784928761218726,81.04015782589539,17.075902884144536,1.8838491330035645
223,1931,12803.2557409647,0.7620265714,5157.1974470195,73.02950820516676,14.007587769544694,3.676876277988252,6.008173628941659,3.215645143057798,0.0622090966855893,120103.9557389049,4.976593505252109,77.20830891247662,17.242010246292082,5.550818422330878
224,1932,12678.375465128602,0.4981619954,5260.9663166938,85.18657121723163,6.452648625670763,2.77308627531748,4.065299341650882,1.468597361974493,0.0537969557153418,123826.9864853125,5.479863735971898,80.52724209302615,14.80819080566621,4.665346181277478
225,1933,10749.6536308287,0.3751277671999999,4984.5390981962,83.1881689937457,5.910515817768909,2.7102817743071776,5.518591031748131,2.490361664720563,0.1820807121577097,114240.0792446033,1.359779393467446,89.13940155393698,9.276306885302,1.5843402506428448
226,1934,19672.5849902128,0.4369852814,12302.9859103764,80.4685409877076,5.175715066121496,3.0826199783841437,8.046122514808248,3.1202643999722786,0.1067371183362358,70989.232192907,2.0975574801207326,81.95714388764725,16.474717798324292,1.567901597659522
227,1935,16008.772434458,0.5857197206,9482.9960030086,78.38384990827275,6.509769936891371,4.787502403228135,6.643164322992051,3.3189131733559343,0.3568000686383288,74101.1958309434,2.3296398329495283,83.84380283227134,14.172710770573346,1.982952957386117
228,2011,16480.5296432113,0.904838048,6544.1671232387,48.41026945421398,20.254170395939887,2.5748212959017183,23.07854815125698,5.609623191052726,0.0725674761237202,56915.637036186,13.671126986265492,47.07002285870232,35.25036597802664,17.680382962407883
229,2012,9606.4348840963,1.0599175458,4410.7495695177,61.485486631493934,20.804145839554163,9.081658684215096,6.676604338076836,1.483036040054335,0.4690681536841434,66148.8104843951,14.00680032036266,61.73167662607748,28.52515553876753,9.744146252202675
230,2013,10683.3597955056,0.4600848352,4850.4647475845,64.36395325767063,19.228241032222783,4.032286485761034,8.91763498603589,3.264956527752067,0.1929279813450723,74497.66475627781,3.879493257709153,68.3453421543086,21.79031277875413,9.86419389047545
231,2022,9344.0274868207,0.1735428016,5153.7211572431,47.025627348589765,9.696520407967908,22.811276156289846,17.374412654677293,2.2295101176921177,0.862653512850767,33768.2637903963,19.011701640731253,55.6414553716329,35.93359707425372,8.425559151936127
232,2023,9526.7225207376,0.2608894787,6056.7138828562,56.433273846500654,8.62850484018145,17.65093955114593,14.308715766737365,2.6126889063336427,0.3658771280765853,39691.9574522352,15.01438188614185,58.93956270408932,31.74307061616514,9.3175098660121
233,2024,11464.979252841202,0.3138489332,5945.3394626275,45.214250754723096,7.866549248267461,25.84268804492304,19.18172485059673,1.7285154304565309,0.1662716651944737,35895.0926118519,27.74745277229361,49.902279049537725,37.13396371995388,12.963669988344764
234,2031,9691.1227318562,0.4940023056,4026.8971357126,59.83030226358645,21.28893754529755,4.113869598449904,11.125135743482584,3.2310577309191206,0.4106971707557421,70336.80774124981,5.011408889750264,63.83924985902893,25.53954683999118,10.619971108075822
235,2032,9426.0871587078,0.4180726494,4714.7231784047,68.82447529903754,14.491556627628936,3.292801496598399,9.58738917031283,3.5819297590675543,0.2218472261449649,70510.3227190866,4.81910103595688,76.60943258240076,20.348444716840078,3.041750001217226
236,2033,6383.3815258922,0.2644568721999999,3161.5187388612,53.696499569309694,16.24456265395426,15.803373808260698,11.40035238294622,2.325634745245009,0.5295775055020718,54078.3233981592,13.799123219992188,57.80792075496108,29.34995838073908,12.841439627735271
237,2211,22977.4546503661,3.3376914964,8056.1803337095,84.19783216390269,9.87839361596971,2.8650868267900638,1.6918431569604084,1.220063314327696,0.1467807102509617,92322.0078753939,3.4175123444577538,47.4675331221225,48.74620772136214,3.786066670062088
238,2212,18827.9905089637,2.5976071183,7156.1829185217,47.23511185204011,3.5809203120217057,46.871854409371245,0.2944437605548343,1.9334358901763449,0.08423388686461,76052.0553089801,8.976661759076471,54.80032259689583,39.43124565845176,5.767782002955531
239,2213,10915.2733756552,1.4676692628,3831.2882781788,34.48658557636486,5.095807694822964,58.058229666134245,0.4901035647152432,1.6877398392602505,0.1815337533432193,86391.0357643499,7.718812782461128,50.767658504504375,43.303341310933,5.929155611373441
240,2221,9126.549707462,1.1286443349,3170.8829621327004,21.428277046993145,5.043060541183343,71.9056884114267,0.1568901196998122,0.9595789699331416,0.506504746226327,65072.8307673971,18.126662244891328,45.539545288816846,46.38418478855042,8.075913640570539
241,2222,7489.348500020899,0.6454667539,2752.3031760787,0.6557366786945881,1.0877810959948342,95.98622323835698,0.1606707558122902,0.1068470223461716,2.002741278373966,43549.3037482242,26.59895783019896,29.05970301534951,60.51453485443668,10.426022854056992
242,2223,10505.7073753384,1.1923536259999998,3569.99901997,0.7761161105229587,0.7751671335284727,95.96613127271355,0.0051811167401992,1.8159336373068828,0.6614708326688148,48349.9307812046,26.033445867318758,29.181712427101505,59.53672249142348,11.2824416793862
243,2232,6772.1134212977,0.9616780641,2464.9476070444,0.3400664911558282,0.32330431636664,98.02714069815596,0.0,1.3094885519874648,0.0,43944.7744459267,24.79516890621241,32.30019083407845,55.449166717389495,12.251259063550352
244,2233,7005.308575197199,0.8299432081999999,2404.1111425507,1.5269093138211822,1.2034858864946822,93.98315125653356,0.4949781363103467,0.8946023573606228,1.89687320547988,48251.56399629571,25.30990221265396,30.42810411388446,57.19915304384402,12.374084066339746
245,2234,8643.5727964909,1.1922719299,2808.730044248,0.7673232114887276,2.7060351818793897,92.91643926028864,2.242387546949193e-06,1.6132963123248314,1.99690389434764,46347.3938555813,26.838325260558253,32.19259141276041,54.95493776975066,12.851842845385452
246,2411,24720.4121095198,1.3371598474,8693.6288060233,50.63791634938792,14.955363937987018,16.23071946155448,15.464168921177258,2.3574155470125797,0.3544160322556285,65667.057217485,13.82773357628306,53.20628619651757,34.387152644553176,12.406728943488815
247,2412,17668.419833456202,0.7973056423,5766.4737799406,39.29762442572996,19.047474821199,10.09857409963001,25.315614420740424,4.543459672210363,1.6972524791501944,38954.6200203004,26.060694388971623,40.62721520640164,38.15416038341012,21.21941976768601
248,2413,24021.8342537327,0.8713222496999999,7617.189186879499,37.60076222577206,18.64502966172384,12.287546898037323,27.943530368862863,3.522985677918402,0.0001452211909861,45828.838734821504,24.09117284652825,41.47348922785634,41.377411574088335,17.14785476573467
249,2422,8128.2694126201,0.2877062021,4199.4030130334,40.92333780357395,14.708162905153156,34.58303186673521,5.63483012095759,3.166705866998681,0.9839314318916011,42446.2557493806,19.804295835342,39.72140101436059,46.13711087851648,14.141621617398927
250,2423,10790.6485622909,0.3364923508,5527.811774350601,42.12558823490073,17.27479935102577,31.550716503798405,6.6436296373514825,2.1953548516754458,0.2099116270912184,42580.0713837921,17.545086753505416,48.61969393886992,36.717547000846,14.66173950988711
251,2424,12722.8861213401,0.4174803532,4997.6855648487,28.818178886864924,27.0521768522697,34.92434346441103,5.906117590597063,2.7654646654790622,0.5337187456885579,42267.1329594662,23.0158468410912,42.08492550782083,38.03103978683745,19.883538654119093
252,2431,8033.238290172199,0.2158204996,3984.9554550699,49.77574855583782,22.956707278147583,19.096385800441837,3.753661510982469,3.845021618810699,0.5724753320222274,33397.9145048604,16.93862119683995,56.76263291314101,32.63259653510716,10.605520779966264
253,2432,15428.6305448091,0.5746839479,6311.1207043315,51.20693573848524,23.575881782601897,15.8175264792634,6.374056960401266,2.913111826233449,0.112487359878736,35704.9356149815,18.729606273217485,52.1460933664772,33.72372303827712,14.130638186548367
