fips,MedianIncome,PovertyEst,LaborForce,UnemploymentRate,Older,Urban,Trump2016,Trump2020,RepGov,Female,AdherentPercent
51135,51503,2470,7150,5.1,18.49894,47.66,55.26277,56.8946,0.0,0.0,41.386
51137,73226,3477,17061,5.6,18.99663,42.22,61.26363,59.90744,0.0,0.0,35.68288889
51139,52107,2682,12021,7.3,19.0446,19.84,73.37523,74.67636,0.0,0.0,33.949
51141,46149,2435,7235,6.9,23.11321,0.0,76.0278,78.5085,0.0,0.0,42.304
51143,49124,8227,29943,6.5,19.21461,14.37,68.61489,69.39259,0.0,0.0,36.718
51145,98465,1523,13976,4.8,16.24316,0.32,70.70978,71.23669,0.0,0.0,33.79388889
51147,47968,4470,10067,6.5,17.65981,36.79,44.9797,46.31293,0.0,0.0,25.924
51149,75717,2853,14897,6.5,12.9671,46.6,56.73482,57.95663,0.0,0.0,33.70688889
51153,111117,22884,245929,6.5,7.850672,95.83,37.32379,35.61494,0.0,0.0,36.111
51155,50530,4111,16092,7.9,20.06246,53.1,68.2504,69.79167,0.0,0.0,40.95788889
51157,76634,645,3688,4.5,22.68737,0.0,56.9757,56.48855,0.0,0.0,36.05
51159,55870,1179,4048,4.9,22.12826,0.0,60.61353,62.09166,0.0,0.0,52.658
51161,71613,5499,48720,5.1,18.55715,81.46,61.53064,59.92585,0.0,0.0,38.57788889
51163,55684,2333,10467,5.5,23.40904,8.36,62.43332,65.36814,0.0,0.0,29.493
51165,62609,6681,41525,4.7,17.50377,40.67,69.16192,69.27256,0.0,0.0,40.96388889
51167,43206,4278,11210,6.6,18.0378,11.81,78.03198,81.27148,0.0,0.0,30.924
51169,44937,3654,8958,5.3,21.04903,17.88,81.96917,83.38393,0.0,0.0,42.23988889
51171,54294,4366,22129,5.3,19.26855,33.42,69.23039,69.51106,0.0,0.0,46.32688889
51173,43351,4467,13384,6.4,19.11812,24.71,76.0,77.55376,0.0,0.0,38.612
51175,60441,2006,9063,5.0,16.94815,2.04,56.75158,58.55304,0.0,0.0,39.375
51177,94299,9039,67201,6.0,11.25604,67.67,55.76245,52.32684,0.0,0.0,38.493
51179,110120,8148,72341,5.7,8.766477,80.25,51.78271,47.26656,0.0,0.0,26.556
51181,57872,738,3603,5.7,18.1685,0.0,44.89437,45.29188,0.0,0.0,34.08888889
51183,48040,1579,3771,8.5,23.18841,0.0,40.80619,43.61242,0.0,0.0,36.643
51185,45214,6357,15520,7.6,18.54344,48.11,81.9681,83.09824,0.0,0.0,37.74588889
51187,63797,4008,20258,5.8,13.86493,49.59,66.11208,66.52953,0.0,0.0,32.804
51191,53785,6856,25953,5.8,19.95486,28.32,75.08847,75.57609,0.0,0.0,42.98788889
51193,59343,2332,9473,5.9,22.22541,21.16,52.23737,53.53871,0.0,0.0,40.98788889
51195,41723,6984,13076,7.6,15.95518,43.33,79.93462,80.44538,0.0,0.0,29.398
51197,54399,3400,13827,7.7,18.50891,24.67,75.80377,77.84634,0.0,0.0,50.231
51199,91711,3239,32390,5.6,13.91092,93.9,55.26099,52.18501,0.0,0.0,37.99488889
51510,99763,12537,100168,6.0,9.59043,100.0,17.80087,17.62738,0.0,0.0,45.68988889
51520,41444,2948,7316,7.7,19.53855,99.96,70.11197,68.4986,0.0,0.0,92.06588889
51530,48837,824,3114,5.7,16.11336,96.11,59.79123,67.11095,0.0,0.0,66.69188889
51540,70501,7088,25424,6.4,9.407049,100.0,13.28621,12.78248,0.0,0.0,81.57988889
51550,80402,18288,122036,6.1,11.48979,92.37,48.27814,45.7721,0.0,0.0,38.647
51570,67339,1483,8480,7.1,19.06547,100.0,67.41427,65.67899,0.0,0.0,110.275
51580,40683,817,2412,9.6,19.80548,100.0,56.94386,60.6992,0.0,0.0,113.4538889
51590,36560,8468,19250,9.7,18.60778,95.48,38.73396,38.31038,0.0,0.0,71.736
51595,42895,959,2344,11.1,16.20626,93.69,33.46008,31.66737,0.0,0.0,75.65388889
51600,102828,1639,13038,5.6,13.73193,100.0,31.17091,29.71891,0.0,0.0,122.0338889
51610,160305,488,8284,3.8,10.82202,100.0,17.25577,16.89534,0.0,0.0,139.799
51620,47223,1392,3640,8.5,16.57658,96.75,35.17327,36.64367,0.0,0.0,59.485
51630,72437,3279,14020,7.2,11.14021,98.83,33.50696,31.38703,0.0,0.0,192.4608889
51640,40271,1125,2881,7.7,19.30502,86.28,67.83749,69.674,0.0,0.0,76.825
51650,53719,17494,64604,8.5,13.51698,99.75,28.95152,27.96619,0.0,0.0,47.06
51660,52159,10113,24259,6.4,8.271955,100.0,35.22297,32.7227,0.0,0.0,50.77088889
51670,41792,3823,9811,10.7,14.97617,100.0,43.32069,41.84013,0.0,0.0,51.34288889
51678,63580,838,2049,7.0,23.13433,100.0,31.29085,32.80231,0.0,0.0,75.845
51680,56089,10926,36015,7.2,14.95161,97.31,50.86141,47.01757,0.0,0.0,96.312
51683,87804,3196,21684,6.5,8.123387,100.0,39.01381,36.8694,0.0,0.0,129.441
51685,82255,1194,9483,6.8,6.752,100.0,33.21826,32.51191,0.0,0.0,28.44488889
51690,35715,2556,5670,10.9,19.66038,100.0,36.59118,36.00532,0.0,0.0,79.473
51700,60048,24839,89715,8.7,11.67342,99.97,34.55986,32.48279,0.0,0.0,37.287
51710,51401,36765,111825,8.7,10.47809,100.0,26.43937,26.08227,0.0,0.0,45.54588889
51720,36004,805,1660,7.5,12.91139,97.42,70.12363,69.2692,0.0,0.0,46.53888889
51730,43190,6227,13459,13.9,14.80711,97.89,10.55624,11.21972,0.0,0.0,80.423
51735,99310,571,6249,4.2,17.04782,93.5,71.535,71.33766,0.0,0.0,41.243
51740,52070,14093,44701,9.6,13.70267,100.0,29.70465,28.6102,0.0,0.0,44.893
51750,42938,3633,8457,6.3,9.33286,97.07,43.71685,44.08228,0.0,0.0,37.25
51760,54815,39609,119962,8.8,11.56803,100.0,15.04793,14.93626,0.0,0.0,74.732
51770,49313,15511,49174,7.7,14.43208,99.99,38.4514,36.02474,0.0,0.0,73.597
51775,70349,2087,12671,5.8,17.37712,100.0,59.56798,58.86905,0.0,0.0,71.071
51790,51230,2987,12247,6.3,20.27499,96.31,46.02477,43.84142,0.0,0.0,66.58788889
51800,72264,8330,44546,6.5,12.36962,78.37,41.03604,40.45365,0.0,0.0,32.55
51810,73961,35860,230322,6.2,11.85152,98.47,49.09877,46.17971,0.0,0.0,37.643
51820,53635,2556,10700,6.5,17.56853,97.47,52.64428,51.38565,0.0,0.0,62.97688889
51830,60655,1847,6705,8.2,19.3203,100.0,25.49774,28.51954,0.0,0.0,86.011
51840,58295,3501,14912,5.8,14.37297,100.0,45.26196,43.12738,0.0,0.0,84.00588889
53001,56421,2515,9261,7.3,9.412391,59.84,67.1404,66.64961,0.0,0.0,42.77588889
53003,53377,3176,10383,5.2,20.22446,93.35,58.98389,61.24174,0.0,0.0,34.39388889
53005,75882,18527,103143,8.2,12.73278,89.43,59.28459,58.58803,0.0,0.0,42.13188889
53007,61546,6350,44190,8.4,16.60964,72.78,54.96991,52.5239,0.0,0.0,48.00188889
53009,54712,10194,29280,10.2,25.96856,64.55,47.55192,46.81309,0.0,0.0,29.27788889
53011,76929,42918,242578,8.5,13.02863,86.23,46.27038,45.86116,0.0,0.0,28.437
53013,58220,502,1724,7.3,25.03209,65.74,68.67802,70.30061,0.0,0.0,26.949
53015,64357,13101,48522,9.3,17.06714,71.35,52.90975,57.10683,0.0,0.0,34.83988889
53017,64768,4539,21225,8.5,15.08977,73.4,62.85863,60.79876,0.0,0.0,36.986
53019,47722,1415,2469,11.5,21.40446,0.0,61.17978,63.45317,0.0,0.0,26.55288889
53021,73656,11608,42497,9.0,7.659853,86.67,55.17878,55.66905,0.0,0.0,35.19388889
53023,56804,257,819,8.4,22.32346,0.0,68.26299,71.79315,0.0,0.0,60.062
53025,54753,13339,47442,8.8,12.25555,61.25,65.39986,65.72187,0.0,0.0,38.94488889
53027,54034,11045,29055,11.7,18.46873,59.89,49.62971,51.70781,0.0,0.0,29.73988889
53029,76965,5487,36303,8.3,21.42949,53.1,43.0383,42.18081,0.0,0.0,23.261
53031,66386,3391,13081,9.4,30.51571,42.53,29.78109,27.9566,0.0,0.0,25.01988889
53033,102620,169478,1286608,7.5,11.60345,96.79,21.71454,22.23589,0.0,0.0,37.62688889
53035,76814,21851,129092,7.7,15.17107,83.26,39.42002,38.79891,0.0,0.0,26.293
53037,64727,5962,22085,9.0,14.6759,59.94,53.69804,53.50098,0.0,0.0,28.21888889
