Fips,Income,Older,Urban,Trump2016,Trump2020,RepGov,Female
1001,59338,13.3516,58,73.43579,71.43681,1,1
1003,57588,18.08256,57.72,77.35147,76.17137,1,1
1005,34382,17.12386,32.21,52.27142,53.45123,1,1
1007,46064,15.13983,31.65,76.96616,78.42627,1,1
1009,50412,16.11238,10.05,89.85188,89.57156,1,1
1011,29267,14.37811,48.63,24.22889,24.84284,1,1
1013,37365,17.29379,28.77,56.31549,57.5253,1,1
1015,45400,15.49407,66.3,69.2397,68.84843,1,1
1017,39917,17.51673,50.85,56.63377,57.26904,1,1
1019,42132,19.28697,14.26,83.87128,86.03365,1,1
1021,47547,14.75768,13.26,82.54177,83.29881,1,1
1023,39907,19.88636,0,56.43919,57.55627,1,1
1025,40741,17.13478,24.02,54.95517,55.75942,1,1
1027,39201,18.04823,0,79.58004,80.82251,1,1
1029,46495,17.45871,0,87.84445,89.71911,1,1
1031,55122,15.00895,52.8,77.1462,75.86533,1,1
1033,49055,17.82242,56.11,67.8876,68.86251,1,1
1035,32613,19.65679,19.05,52.16262,53.43891,1,1
1037,42423,17.90698,0,64.63718,66.27122,1,1
1039,40203,19.05337,30.35,83.58832,83.6833,1,1
1041,39057,16.24365,0,72.15292,73.50763,1,1
1043,45796,17.09974,26.76,87.8105,88.12215,1,1
1045,45309,14.84904,49.11,74.11506,72.46428,1,1
1047,34035,15.12635,54.36,30.88094,30.92253,1,1
1049,39491,14.49637,9.87,83.48923,84.36777,1,1
1051,60367,13.70973,45.81,74.8381,73.51694,1,1
1053,38418,16.8822,36.49,67.58694,68.31552,1,1
1055,44903,16.59986,62.52,73.91084,74.43848,1,1
1057,39254,18.7877,19.77,81.8082,83.2763,1,1
1059,39388,15.70129,29.63,79.18026,82.49324,1,1
1061,37823,18.14076,10.36,85.4876,86.47269,1,1
1063,28524,17.07176,0,17.2357,18.32461,1,1
1065,34724,16.30544,10.83,39.6005,40.26761,1,1
1067,46027,19.22399,12.25,70.13846,71.05829,1,1
1069,47993,15.57137,66.2,72.72662,70.64301,1,1
1071,41929,17.64199,22.98,80.07217,83.22051,1,1
1073,55013,13.81237,90.17,45.02208,42.60975,1,1
1075,40936,19.28187,0,83.95614,85.83345,1,1
1077,48707,17.62955,50.7,71.45802,71.54198,1,1
1079,43909,15.60252,8.71,73.39124,76.86357,1,1
1081,48937,10.11205,72.59,59.51481,59.0925,1,1
1083,64863,13.62271,42.39,73.15736,70.35645,1,1
1085,33973,16.24413,0,26.22828,26.86174,1,1
1087,32495,17.4993,44.45,15.93507,17.66594,1,1
1089,63755,13.27371,83.56,55.93361,52.77074,1,1
1091,37733,17.88294,30.68,47.71648,49.01835,1,1
1093,37887,19.07729,11.15,87.30638,88.39719,1,1
1095,46233,15.62182,46.73,83.56071,83.6994,1,1
1097,43598,14.08529,79.98,55.74923,55.27451,1,1
1099,39556,16.73869,20.96,56.66175,57.62093,1,1
1101,49640,12.8949,89.51,35.87531,33.6003,1,1
1103,52797,14.97945,61.4,74.79746,73.83195,1,1
1105,26814,17.68817,0,26.69838,25.60229,1,1
1107,37586,17.59645,0,57.44681,57.86098,1,1
1109,37259,14.12782,48.32,58.97121,58.10274,1,1
1111,40546,18.67117,18.66,75.98223,78.97942,1,1
1113,39104,12.20739,64.59,48.12918,46.24689,1,1
1115,57284,14.63138,27.2,83.24063,81.37981,1,1
1117,75663,12.33181,77.06,73.42754,69.3345,1,1
1119,27859,15.61753,0,24.73791,25.40137,1,1
1121,41630,15.6869,44.18,62.00253,62.34753,1,1
1123,42205,18.29058,25.77,70.07674,71.28293,1,1
1125,52557,11.71131,74.49,58.37984,56.68833,1,1
1127,45434,17.44481,25.91,82.7822,83.41995,1,1
1129,44424,15.75668,0,71.01978,73.95222,1,1
1131,25385,16.59091,0,28.49877,31.05201,1,1
1133,41156,18.78418,15.11,89.95612,90.34917,1,1
4001,33652,12.94267,25.94,28.48491,32.52139,1,0
4003,49164,20.46523,63.7,58.02489,58.79814,1,0
4005,60187,11.05998,68.53,36.88709,36.88272,1,0
4007,43585,25.28262,58.94,63.89383,66.39569,1,0
4009,50157,13.21752,53.56,67.21668,71.67912,1,0
4011,65818,11.52125,53.43,58.34105,65.97071,1,0
4012,37350,35.66974,43.67,68.56622,68.75335,1,0
4013,65234,13.32448,97.64,49.12624,48.11196,1,0
4015,45129,26.53004,77.04,73.6713,75.00597,1,0
4017,40650,15.34402,45.86,51.30052,53.40942,1,0
4019,53395,17.25417,92.48,40.75235,39.89707,1,0
4021,58848,17.97443,78.1,57.41379,57.86789,1,0
4023,40545,15.2546,73.12,24.45397,31.66505,1,0
4025,48758,27.30611,66.8,63.44255,63.87982,1,0
4027,44116,17.28171,89.57,50.50664,52.24666,1,0
5001,43887,16.89226,65.29,62.02367,68.40432,1,0
5003,41127,17.48335,48.32,66.50056,69.99747,1,0
5005,39686,29.04022,34.16,74.87737,75.3844,1,0
5007,68978,12.46098,74.84,64.44909,61.68274,1,0
5009,44482,18.98407,37.8,76.8288,79.77095,1,0
5011,37729,17.03771,50.41,59.80094,63.90258,1,0
5013,44969,19.66732,0,69.06667,74.97709,1,0
5015,45023,20.56297,27.17,63.56044,62.93125,1,0
5017,31787,19.14594,45.72,41.35936,42.70046,1,0
5019,45408,16.9483,45.62,52.57621,54.98511,1,0
5021,37687,20.70095,41.14,63.21513,78.83466,1,0
5023,44902,24.50187,24.48,78.99398,81.4511,1,0
5025,47600,17.25979,0,74.56805,79.63889,1,0
5027,40909,16.22276,42.51,61.74041,63.83473,1,0
5029,44565,17.59059,29.48,61.80937,65.56131,1,0
5031,45615,12.33381,67.83,65.19675,66.36546,1,0
5033,47363,14.50307,48.04,75.1749,77.23631,1,0
5035,42606,11.55963,79.11,44.0119,44.80357,1,0
5037,41214,16.15898,43.21,67.00337,71.24747,1,0
5039,37259,19.91842,47.36,54.97993,59.3809,1,0
5041,36132,16.35476,68.58,45.31472,46.13353,1,0
5043,42494,15.5618,51.39,60.5464,62.95599,1,0
5045,53882,10.9555,61.24,62.9152,63.24134,1,0
5047,43696,17.24828,17.4,75.15677,79.63248,1,0
5049,35630,23.7858,7.08,73.14503,77.3784,1,0
5051,43610,21.20861,63.1,64.58834,65.76846,1,0
5053,52050,15.39536,24.97,75.27353,82.85366,1,0
5055,46512,14.48123,58.49,74.17834,78.69566,1,0
5057,38682,15.40559,44.23,62.87228,65.27453,1,0
5059,47205,17.30065,34.03,69.0055,73.28184,1,0
5061,40199,15.25804,32.48,68.08372,69.65247,1,0
5063,45596,15.88031,31.42,73.83025,77.52205,1,0
5065,37828,24.84202,0,74.90734,79.70741,1,0
5067,36573,18.88577,34.94,64.0487,70.57552,1,0
5069,38596,15.16269,69.08,35.94206,37.84482,1,0
5071,39381,15.48515,28.63,67.48917,73.04696,1,0
5073,35527,20.72829,0,61.72839,65.58417,1,0
5075,40308,18.51965,36.44,72.19755,78.00922,1,0
5077,28080,18.48341,36.49,40.91212,45.1545,1,0
5079,44951,16.59878,0,64.36812,70.42581,1,0
5081,43559,18.27229,31.48,69.41448,71.7597,1,0
5083,41471,18.40749,28.98,73.18536,78.31003,1,0
5085,56651,11.7328,55.19,74.35552,74.63309,1,0
5087,42674,16.81076,0,72.50073,76.96912,1,0
5089,36581,25.51365,0,75.57309,77.07584,1,0
5091,42162,14.61629,59.99,70.51514,72.11568,1,0
5093,36718,12.83799,63.73,53.77453,59.11522,1,0
5095,32922,20.23576,31.02,50.61461,54.86506,1,0
5097,38318,23.35726,0,74.68795,78.64704,1,0
5099,37626,19.12791,30.82,61.89298,63.51995,1,0
5101,36078,22.13884,0,77.05709,79.83992,1,0
5103,37624,17.19035,43.65,54.11395,54.97975,1,0
5105,45342,17.92079,0,70.7097,75.18911,1,0
5107,29945,15.49889,52.03,35.43661,38.72157,1,0
5109,41534,17.81451,0,79.62589,82.87801,1,0
5111,37370,16.38003,28.86,59.60629,78.68635,1,0
5113,39048,20.63257,26.61,81.34467,82.86219,1,0
5115,45788,14.15706,45.51,72.84288,74.0054,1,0
5117,43245,20.73761,0,73.53114,79.71387,1,0
5119,49957,12.76283,87.72,38.78956,37.47264,1,0
5121,37799,18.95406,32.58,71.4082,78.61127,1,0
5123,33257,14.67851,48.45,43.10577,45.61058,1,0
5125,63677,16.31155,63.84,68.98463,69.44644,1,0
5127,35826,17.46179,29.64,78.82002,83.41312,1,0
5129,31659,22.66667,0,79.90806,83.72729,1,0
5131,46843,13.58875,79.19,66.04909,66.18159,1,0
5133,44100,12.789,36.4,72.6367,74.66359,1,0
5135,36032,24.52494,19.94,75.17386,78.48269,1,0
5137,34009,24.02913,0,73.83752,77.73661,1,0
5139,45335,15.95665,45.5,62.43726,63.09388,1,0
5141,40486,23.7273,0,75.68555,77.28961,1,0
5143,50893,10.43603,74.51,51.71651,50.39357,1,0
5145,44811,15.11108,45.68,76.63837,78.29691,1,0
5147,34306,19.15513,0,52.70588,62.31825,1,0
5149,41729,15.69767,20.87,71.99875,77.52559,1,0
6001,101744,11.978,99.61,14.87113,17.7056,0,0
6003,55384,19.6347,0,36.69565,32.92847,0,0
6005,58515,25.46423,39.58,59.57756,60.91382,0,0
6007,50945,16.43142,81.1,48.0301,47.75484,0,0
6009,62984,24.38418,24.59,58.5296,60.80842,0,0
6011,57249,12.4498,68.28,53.85199,57.27581,0,0
6013,101463,13.56035,99.21,25.43897,26.30233,0,0
6015,48518,16.80217,66.33,54.84457,56.41809,0,0
6017,81869,17.02576,65.3,53.38347,53.24528,0,0
6019,52318,10.72391,89.19,45.53152,45.08222,0,0
6021,47365,14.21613,59.13,61.71234,62.54871,0,0
6023,49471,14.92029,70.24,32.35521,31.62957,0,0
6025,46633,12.16769,82.58,27.05324,36.75553,0,0
6027,53793,20.7372,53.57,53.12656,48.72904,0,0
6029,51586,9.789833,89.79,54.73143,53.88925,0,0
6031,58255,9.388079,89.15,54.09613,54.88622,0,0
6033,45086,19.68498,66.89,44.09352,45.56597,0,0
6035,57705,16.38288,29.47,72.67319,74.84356,0,0
6037,67986,11.70613,99.39,23.38869,26.86866,0,0
6039,53632,12.82291,67.08,56.09841,54.68523,0,0
6041,122933,18.92912,93.48,15.94582,15.79707,0,0
6043,51402,25.23809,0,58.40937,57.87938,0,0
6045,51386,18.09809,54.77,31.22868,30.61427,0,0
6047,56169,10.22606,85.73,43.47294,43.51288,0,0
6049,45227,21.22261,30.04,71.83686,71.66897,0,0
6051,66499,13.57891,54.17,40.35701,37.30147,0,0
6053,69665,11.72974,90.18,27.28495,28.25125,0,0
6055,85624,16.05939,86.6,29.57443,28.66809,0,0
6057,66681,22.15606,57.87,44.1578,41.3652,0,0
6059,89373,12.60025,99.86,43.28011,44.456,0,0
6061,89175,17.03435,86.21,52.46526,52.11879,0,0
6063,55079,24.19181,25.98,57.51982,57.25835,0,0
6065,66793,12.77927,95.38,45.27627,45.04335,0,0
6067,69475,12.15834,97.94,34.8695,36.11424,0,0
6069,80063,10.74048,76,36.82563,36.74404,0,0
6071,63310,9.957915,95.27,42.41303,43.55375,0,0
6073,78777,12.36123,96.7,38.23522,37.46555,0,0
6075,110601,14.14804,100,9.442505,12.72206,0,0
6077,63567,11.21429,91.53,40.99444,41.98334,0,0
6079,70626,17.39381,83.4,42.28136,42.2317,0,0
6081,122930,14.1183,98.11,18.68911,20.19656,0,0
6083,75646,13.84981,94.98,32.7236,32.82074,0,0
6085,125933,11.79568,98.92,20.85298,25.23297,0,0
6087,84213,13.17461,87.96,17.75895,18.60341,0,0
6089,53908,18.59936,70.71,65.58839,65.43488,0,0
6091,52308,23.9531,0.28,58.09312,59.17099,0,0
6093,47560,22.12982,34.17,56.52349,56.67377,0,0
6095,82808,12.90762,96.28,31.77802,33.67131,0,0
6097,81002,15.854,87.65,22.80934,23.04736,0,0
6099,59616,11.4994,92.02,46.727,48.46749,0,0
6101,57879,13.74609,85.2,55.14476,57.16463,0,0
6103,47572,17.17407,48.51,65.49071,66.64462,0,0
6105,40680,23.45963,0,51.08142,50.94279,0,0
6107,48763,9.896152,84.52,53.38634,52.83521,0,0
6109,56500,23.8425,51.03,57.4557,58.18559,0,0
6111,84170,12.99303,96.88,38.57465,38.37421,0,0
6113,67804,11.12477,93.07,26.03165,28.05972,0,0
6115,47504,11.17965,73.78,58.47184,59.34132,0,0
8001,70199,9.078068,96.38,42.14532,40.40678,0,0
8003,42897,12.83739,63.13,43.94664,48.83453,0,0
8005,76665,11.1401,98.42,38.92593,36.35899,0,0
8007,53337,20.94088,40.62,58.07956,56.74759,0,0
8009,38294,24.02778,0,81.44281,83.91011,0,0
8011,37659,21.25874,62.04,61.62791,66.09499,0,0
8013,83591,11.56225,91.09,21.93453,20.62044,0,0
8014,96924,11.13228,99.42,38.2197,34.94382,0,0
8015,56168,23.66123,62.59,48.03164,45.35977,0,0
8017,54504,11.2532,0,84.1078,87.41197,0,0
8019,74019,17.37923,0,43.85394,42.05864,0,0
8021,38777,16.97192,0,47.48111,52.75791,0,0
8023,31557,24.72067,0,31.92308,35.38682,0,0
8025,35880,13.57466,0,70.74785,72.62857,0,0
8027,55242,28.23804,0,67.19974,68.07925,0,0
8029,46786,22.9342,36.83,69.52764,67.53226,0,0
8031,68069,10.61591,100,18.78549,18.18514,0,0
8033,47482,21.50538,0,76.09756,75.15528,0,0
8035,120670,9.181142,89.71,54.76662,52.36205,0,0
8037,86896,7.44691,80.02,36.05767,33.94646,0,0
8039,98247,12.62095,0,73.52923,73.89243,0,0
8041,67923,11.11076,91.07,56.34255,53.53795,0,0
8043,47885,23.59038,73.58,68.8574,68.54091,0,0
8045,74421,9.878636,75.9,49.64677,47.62167,0,0
8047,72949,10.09091,0,43.76049,43.78882,0,0
8049,69214,13.32388,17.4,52.47269,49.47315,0,0
8051,61268,10.64988,41.39,34.94999,33.37802,0,0
8053,62149,30.0578,0,57.55518,55.85443,0,0
8055,38242,27.84407,43.85,49.70838,50,0,0
8057,51457,21.88679,0,72.85383,77.73973,0,0
8059,85550,13.95362,93.1,42.07457,39.33066,0,0
8061,44704,18.88112,0,85.11137,88.03987,0,0
8063,48342,19.58836,51.31,80.09964,81.21932,0,0
8065,51802,9.43789,68.93,39.81102,37.79349,0,0
8067,66219,13.7511,40.05,40.59306,39.90524,0,0
8069,71306,13.43373,88.34,42.61231,40.78176,0,0
8071,41485,21.24955,59.21,54.62424,53.81234,0,0
8073,46690,23.10757,0,77.97668,80.53564,0,0
8075,53168,16.03365,70.84,74.95361,76.78503,0,0
8077,51132,16.32731,87.32,64.27827,62.78166,0,0
8079,60210,39.00709,0,52.76074,56.48148,0,0
8081,59500,11.835,72.64,81.30568,80.70026,0,0
8083,50180,18.18539,32.82,61.16008,60.03871,0,0
8085,52576,20.19625,55.01,67.88325,67.28994,0,0
8087,55387,14.66044,67.45,68.16958,69.79773,0,0
8089,40064,18.38317,65.59,59.30925,60.1086,0,0
8091,68900,27.07424,0,40.67539,39.22886,0,0
8093,72121,15.49953,0,59.08248,56.88364,0,0
8095,52367,20.3252,0,76.80103,78.79276,0,0
8097,89034,15.29344,55.8,24.28035,23.24998,0,0
8099,42455,14.99155,62.11,70.47007,72.07337,0,0
8101,48308,16.33011,85.85,46.15717,47.85105,0,0
8103,63411,12.59139,0,80.96624,82.93145,0,0
8105,44171,17.10812,37.46,55.75802,58.04917,0,0
8107,81033,11.01293,54.82,37.38745,35.10903,0,0
8109,36869,17.13596,0,40.96786,41.69371,0,0
8113,69458,9.875736,0,23.89237,22.07111,0,0
8115,40009,25.16129,0,74.41349,77.5242,0,0
8117,80078,9.711287,80.48,31.52979,28.80026,0,0
8119,64850,17.11265,37.4,67.45054,66.36165,0,0
8121,47869,21.12832,0,84.34269,86.26994,0,0
8123,75629,10.77708,79.54,56.71724,57.58289,0,0
8125,53253,16.5507,35.09,80.51029,82.45332,0,0
9001,91183,13.83378,95.42,37.89056,35.73839,0,0
9003,73037,14.97163,94.59,37.05034,35.39089,0,0
9005,76304,17.19258,58.55,54.7817,51.7007,0,0
9007,88709,16.85489,75.46,43.94358,40.9917,0,0
9009,67720,15.00633,96.36,42.13068,40.64596,0,0
9011,67790,15.662,74.19,43.82504,40.90857,0,0
9013,89584,14.44616,61.79,44.10204,43.22871,0,0
9015,65182,13.90796,50.24,50.76228,51.05559,0,0
10001,54980,15.06891,73.03,49.81482,47.12324,0,0
10003,69562,13.33383,95.4,32.70266,30.72109,0,0
10005,59821,23.09518,58.7,59.16703,55.0668,0,0
12001,51026,12.28313,78.81,36.443,35.74374,1,0
12003,52804,12.29175,40.51,81.47855,84.72153,1,0
12005,51777,15.50067,88,71.15237,71.05371,1,0
12007,45075,18.34766,24.47,73.67333,75.80693,1,0
12009,57612,21.87751,94.93,57.77875,57.62299,1,0
12011,57200,14.92475,99.98,31.41825,34.81453,1,0
12013,38323,18.32606,32.49,76.5947,80.8152,1,0
12015,52724,36.95706,91.12,62.4939,62.95599,1,0
12017,41556,34.33645,65.48,68.3214,70.11415,1,0
12019,62835,13.42462,85.03,70.41734,67.90724,1,0
12021,70649,28.86742,91.51,61.75596,62.04948,1,0
12023,46195,17.21513,37.94,70.94717,72.13849,1,0
12027,37233,20.44146,53.76,62.67075,65.66869,1,0
12029,37148,23.26699,22.98,80.83865,82.75989,1,0
12031,55733,12.2062,97.09,48.99565,47.43355,1,0
12033,50644,15.94427,91.7,58.2881,56.74289,1,0
12035,58975,27.38606,89.68,58.87865,60.01868,1,0
12037,40297,22.54751,31.96,68.61569,68.25814,1,0
12039,42259,15.68468,34.62,30.44069,31.41571,1,0
12041,42186,19.73308,16.08,80.06653,81.51781,1,0
12043,38680,27.76846,29.36,68.79449,72.8288,1,0
12045,45426,19.06355,22.91,73.08697,74.88669,1,0
12047,36299,18.28494,36.52,63.08934,65.43739,1,0
12049,39169,14.51963,52.19,69.13026,72.15086,1,0
12051,44391,12.46534,62.11,55.75365,61.09737,1,0
12053,45884,26.96171,80.62,62.87842,64.64442,1,0
12055,39994,33.26952,78.93,64.72833,66.84492,1,0
12057,58361,12.67286,96.49,44.68837,45.9788,1,0
12059,38040,19.66704,21.23,87.8909,89.10455,1,0
12061,58228,29.55873,95.03,60.78326,60.39145,1,0
12063,39545,19.1391,24.64,67.77634,69.08426,1,0
12065,46332,22.06133,0,51.43306,52.99965,1,0
12067,42689,15.51108,0,82.81481,85.51121,1,0
12069,52447,25.48422,80.75,59.9701,59.56018,1,0
12071,56343,25.73157,94.18,58.66874,59.21493,1,0
12073,51046,11.00425,87.69,35.39707,35.2626,1,0
12075,39037,21.85431,7.95,71.03837,72.36552,1,0
12077,40814,13.00149,0,77.14719,79.92137,1,0
12079,38249,18.41394,19.99,57.02694,59.44563,1,0
12081,59587,24.93771,94.21,56.95745,57.60885,1,0
12083,44517,27.71317,68.97,61.73024,62.54453,1,0
12085,61592,28.92495,91.52,62.02633,61.95734,1,0
12086,52043,14.83006,99.6,34.09382,46.06031,1,0
12087,67094,19.94703,91.29,51.57421,53.49476,1,0
12089,66898,18.80484,51.85,73.53503,72.37762,1,0
12091,62779,14.79936,87.9,71.31943,68.57088,1,0
12093,42258,18.2687,63.45,68.52993,71.8942,1,0
12095,58037,10.47338,97.96,35.74405,37.90498,1,0
12097,50473,12.0431,92.18,35.89915,42.61291,1,0
12099,61735,22.31345,98.96,41.19714,43.29141,1,0
12101,53788,21.85504,90.53,58.943,59.48306,1,0
12103,52226,22.18345,99.72,48.573,49.34815,1,0
12105,51354,19.16307,86.49,55.39129,56.6883,1,0
12107,39578,20.54563,43.84,66.98824,70.14544,1,0
12109,81925,17.42142,76.23,64.98402,62.81551,1,0
12111,53377,21.9125,96.64,49.91651,50.43359,1,0
12113,69541,14.0229,79.01,74.4876,72.37113,1,0
12115,61652,33.04264,95.68,54.3077,54.83508,1,0
12117,67187,13.47079,96.84,48.69706,48.01909,1,0
12119,55324,55.48168,65.04,68.78368,67.86073,1,0
12121,38525,19.47187,16.83,76.47121,77.93133,1,0
12123,42307,20.34492,30.72,74.60934,76.53796,1,0
12125,45906,12.46883,32.55,80.22133,82.19376,1,0
12127,50285,22.60575,90.06,54.84472,56.53837,1,0
12129,58203,13.90909,38.32,68.47628,69.95219,1,0
12131,60973,18.74674,36.87,76.56664,75.37462,1,0
12133,39225,18.57501,15.45,77.44077,80.11681,1,0
13001,42781,14.73625,28.56,78.42353,78.30751,1,0
13003,36779,11.02362,0,71.9278,72.90016,1,0
13005,38775,14.072,30.71,83.69077,86.07242,1,0
13007,38288,16.41337,0,53.81944,57.68489,1,0
13009,42727,13.22827,64.86,47.84448,48.78089,1,0
13011,55384,15.43496,6.17,88.25224,88.56948,1,0
13013,61413,10.7658,69.94,73.21008,70.68379,1,0
13015,57409,11.94386,64.77,76.09963,74.65124,1,0
13017,35020,14.47713,66,63.04238,62.6295,1,0
13019,39412,15.31316,23.86,82.40134,82.90069,1,0
13021,41390,13.60246,85.59,38.7282,37.55833,1,0
13023,46019,17.71301,48.41,75.33441,75.84093,1,0
13025,41874,13.65615,0.55,88.48051,90.2439,1,0
13027,36354,17.98653,28.96,58.69496,60.00563,1,0
13029,79658,9.316395,47.66,69.79353,66.74479,1,0
13031,43766,10.34431,51.72,59.93954,61.10668,1,0
13033,42785,13.31575,25,48.03209,50.5476,1,0
13035,48831,14.2755,22.06,70.87686,71.4128,1,0
13037,33393,18.28645,0,40.97874,41.99272,1,0
13039,56555,10.81487,68.56,65.26959,64.37981,1,0
13043,35841,14.89065,33.03,70.82779,70.70638,1,0
13045,52502,12.25531,58.17,68.54198,68.79865,1,0
13047,55807,15.10336,71.9,78.68729,77.21597,1,0
13049,40499,13.87111,48.98,73.6028,74.84676,1,0
13051,54165,13.40287,95.5,41.17325,39.90166,1,0
13053,46869,4.691211,70.48,53.90173,55.62579,1,0
13055,39513,16.37728,42.44,78.30463,80.23881,1,0
13057,82733,11.18014,82.9,72.7372,68.76704,1,0
13059,42112,9.800551,94.14,28.69903,28.14241,1,0
13061,30239,18.71921,0,44.53186,44.39024,1,0
13063,46059,7.801257,99.11,13.15613,14.07549,1,0
13065,37593,14.45221,39.57,70.56897,73.57568,1,0
13067,78603,10.0234,99.75,46.74963,42.01784,1,0
13069,39480,12.88877,33.42,68.90472,69.52807,1,0
13071,38633,13.44146,41.05,72.77811,73.21273,1,0
13073,82184,11.09146,83.77,67.0821,62.07012,1,0
13075,38827,13.87078,40.59,69.14541,69.65174,1,0
13077,70974,11.86626,67.07,69.3354,67.05947,1,0
13079,48004,15.57443,0,70.42854,72.56638,1,0
13081,36096,14.59838,52.97,60.52,62.05652,1,0
13083,48779,17.35265,27.87,80.90735,81.59806,1,0
13085,68835,17.39324,19.69,84.58904,83.31571,1,0
13087,38441,15.15907,43.52,58.6931,58.10752,1,0
13089,63477,9.831501,99.74,16.06477,15.74582,1,0
13091,35636,15.14752,27.77,71.77984,72.395,1,0
13093,37278,16.64025,46.33,50.59958,52.5944,1,0
13095,38806,13.05029,86.04,30.14591,29.5888,1,0
13097,60512,9.832489,84.24,43.23716,36.83327,1,0
13099,34984,17.70633,34.05,53.36679,52.23593,1,0
13101,38667,11.97531,0,85.61703,87.1617,1,0
13103,65793,10.25099,32.95,76.36247,73.99512,1,0
13105,39681,17.81177,29.38,66.59505,67.88791,1,0
13107,37574,14.83768,33.12,68.00204,68.94266,1,0
13109,37319,15.38833,38.72,66.7407,68.00095,1,0
13111,43439,24.30998,0,81.79191,81.95164,1,0
13113,95021,15.10089,81.82,58.0158,52.72106,1,0
13115,44906,15.04314,63.18,70.20438,69.92091,1,0
13117,105921,10.52968,90.08,71.7276,65.82812,1,0
13119,42904,18.53579,11.07,83.24287,84.24524,1,0
13121,70808,10.12033,98.92,27.1069,26.20323,1,0
13123,47757,20.51418,12.36,82.31731,81.26476,1,0
13125,42820,15.38461,0,88.84892,89.58466,1,0
13127,53906,16.56099,79.43,63.10626,61.01029,1,0
13129,49101,12.6391,48.44,80.48276,80.74315,1,0
13131,41002,15.56575,37.64,65.82127,65.69534,1,0
13133,54016,24.78288,17.25,62.14471,62.8424,1,0
13135,72008,8.078035,99.51,45.21426,40.191,1,0
13137,51829,18.18517,41.24,81.74603,81.43018,1,0
13139,61631,12.90557,79.44,73.68999,70.89146,1,0
13141,31716,22.4679,38.41,23.54423,27.78714,1,0
13143,47662,14.59996,22.64,84.64257,86.55061,1,0
13145,74686,15.57034,3.32,72.7855,71.62723,1,0
13147,47171,19.95943,25.53,72.29334,74.36361,1,0
13149,46218,14.55338,0,80.12363,83.77827,1,0
13151,72970,9.862499,86.15,46.55487,39.2356,1,0
13153,60728,11.19178,90.04,59.35459,55.50656,1,0
13155,38156,16.27119,35.29,74.09128,75.19194,1,0
13157,68984,12.777,39.99,80.40063,78.30656,1,0
13159,51241,14.11634,18.24,72.35705,76.16431,1,0
13161,37211,13.48806,30.49,80.60522,81.35506,1,0
13163,38274,15.70614,19.33,44.0871,46.30187,1,0
13165,31419,17.98643,33.9,62.35992,62.54704,1,0
13167,34849,14.99729,34.59,68.41391,69.51219,1,0
13169,55737,14.53141,32.29,66.3047,66.55953,1,0
13171,48323,16.31501,39.13,68.42244,69.99448,1,0
13173,41564,11.77635,28.87,69.34638,70.16219,1,0
13175,42114,15.39367,43.36,63.76491,63.75874,1,0
13177,66090,10.32176,63.77,75.43598,71.83798,1,0
13179,47685,7.256127,76.84,38.08606,37.20202,1,0
13181,46967,19.98689,0,67.29269,68.36889,1,0
13183,46428,7.535082,18.66,63.83548,62.34753,1,0
13185,41820,10.53233,72.8,57.88173,55.42444,1,0
13187,55583,15.63933,16.06,78.00227,78.31434,1,0
13189,42768,15.0153,39.04,58.61027,59.00526,1,0
13191,42513,20.23681,25.69,59.08705,59.97611,1,0
13193,32868,14.7681,46.81,35.92256,38.23719,1,0
13195,51338,15.25817,8.12,76.97781,75.82513,1,0
13197,39114,16.24277,0,60.35187,62.75862,1,0
13199,38886,17.64566,16.72,56.81298,59.97977,1,0
13201,42483,18.94005,0,74.33071,72.90049,1,0
13205,36788,15.32161,45.49,54.3719,55.06583,1,0
13207,59362,15.79255,19.77,69.59369,70.92367,1,0
13209,41834,16.4034,1.29,74.94382,74.61558,1,0
13211,57978,17.08968,24.63,69.51775,70.31437,1,0
13213,46810,12.05312,29.87,83.23941,84.11203,1,0
13215,46628,11.95046,97.02,39.375,37.39349,1,0
13217,56598,11.29558,68.76,47.74705,44.01114,1,0
13219,99497,12.82726,49.68,67.70888,65.9369,1,0
13221,51105,16.56357,0.75,69.50376,68.75691,1,0
13223,73309,8.738162,79.95,69.11039,63.85818,1,0
13225,46525,13.54293,61.78,50.51874,51.82825,1,0
13227,65062,19.24188,26.9,83.32856,82.19257,1,0
13229,44389,14.68159,20.65,86.35056,87.29966,1,0
13231,66901,14.09855,1.04,83.83862,85.13992,1,0
13233,43679,14.09864,48.58,77.73697,78.10416,1,0
13235,40582,17.26368,33.3,67.70428,68.97819,1,0
13237,51205,20.54144,19.05,69.09129,69.93674,1,0
13239,33908,26.23656,26.9,55.07663,54.61121,1,0
13241,44213,24.60667,20.72,79.09171,78.11455,1,0
13243,28298,17.01828,49.37,43.86874,45.23267,1,0
13245,40168,12.25934,90.78,32.60887,30.77843,1,0
13247,59673,11.91568,85.07,35.81633,29.12647,1,0
13249,45378,14.69428,0,77.10843,79.12088,1,0
13251,39048,16.08696,21.08,57.99263,59.07651,1,0
13253,36869,20.3693,31.45,65.50182,67.20679,1,0
13255,43510,15.09464,58.38,60.27757,59.92519,1,0
13257,45850,18.24759,41.44,78.70901,78.81363,1,0
13259,33053,18.83721,0,39.21091,40.25126,1,0
13261,37562,14.58972,58.22,48.07254,47.19296,1,0
13263,37265,18.7017,6.12,36.87943,39.523,1,0
13265,34090,23.97661,0,38.90747,38.79311,1,0
