Date,Return
3/23/2022,0.695893127
3/24/2022,-1.020313939
3/25/2022,-0.339125363
3/28/2022,-0.851658191
3/29/2022,-0.332594026
3/30/2022,0.356254945
3/31/2022,1.364956604
4/1/2022,0.086030531
4/4/2022,-0.809918337
4/5/2022,0.920434513
4/6/2022,0.082800239
4/7/2022,-0.713658975
4/8/2022,0.089290354
4/11/2022,0.943453681
4/12/2022,1.081063948
4/13/2022,-1.205396665
4/14/2022,1.29860876
4/18/2022,-0.265562374
4/19/2022,-1.639799079
4/20/2022,0.494500567
4/21/2022,2.33647184
4/22/2022,2.487925408
4/25/2022,-1.142397822
4/26/2022,2.284945001
4/27/2022,-0.007189867
4/28/2022,-1.307155955
4/29/2022,2.73613544
5/2/2022,-0.584853049
5/3/2022,-0.330111315
5/4/2022,-2.872353355
5/5/2022,2.529735085
5/6/2022,-0.058377523
5/9/2022,1.710686966
5/10/2022,1.335013012
5/11/2022,1.336450098
5/12/2022,-0.762770896
5/13/2022,-1.262889797
5/16/2022,-0.027497624
5/17/2022,-0.440313877
5/18/2022,2.884762082
5/19/2022,-0.216148425
5/20/2022,0.92053274
5/23/2022,-1.041169497
5/24/2022,-0.338806044
5/25/2022,-1.289795576
5/26/2022,-1.665534097
5/27/2022,-1.801869512
5/31/2022,0.149920207
6/1/2022,1.3440318
6/2/2022,-1.946656672
6/3/2022,0.451014798
6/6/2022,0.720861663
6/7/2022,-1.872086226
6/8/2022,0.654698148
6/9/2022,1.929934548
6/10/2022,1.286471064
6/13/2022,1.276821357
6/14/2022,0.790768463
6/15/2022,-0.487605224
6/16/2022,1.041811529
6/17/2022,-0.095749772
6/21/2022,-0.855089374
6/22/2022,-1.017219808
6/23/2022,-0.377013313
6/24/2022,-2.275824105
6/27/2022,0.629073539
6/28/2022,2.454966745
6/29/2022,0.233458798
6/30/2022,-0.268448338
7/1/2022,-1.24282771
7/5/2022,-1.617533766
7/6/2022,-0.298347346
7/7/2022,-1.00488031
7/8/2022,-0.361511101
7/11/2022,0.419850972
7/12/2022,0.735046799
7/13/2022,-0.994396412
7/14/2022,-1.150937923
7/15/2022,-0.674426109
7/18/2022,1.655593212
7/19/2022,-1.603295226
7/20/2022,-0.586028994
7/21/2022,-1.174651145
7/22/2022,0.960096479
7/25/2022,0.045481491
7/26/2022,0.749030324
7/27/2022,-1.693889911
7/28/2022,-1.040083566
7/29/2022,-1.081996943
8/1/2022,-0.395941592
8/2/2022,0.259091957
8/3/2022,-1.011460912
8/4/2022,0.048261699
8/5/2022,-0.930038804
8/8/2022,0.54425286
8/9/2022,0.211051137
8/10/2022,-0.288932376
8/11/2022,0.709236642
8/12/2022,-1.201338059
8/15/2022,-0.962873109
8/16/2022,-0.460571143
8/17/2022,-0.173743277
8/18/2022,-0.241303949
8/19/2022,0.668265783
8/22/2022,0.8871795
8/23/2022,0.133201261
8/24/2022,-0.378546518
8/25/2022,-1.028325812
8/26/2022,3.357260902
8/29/2022,-0.10691024
8/30/2022,1.396561822
8/31/2022,1.18770787
9/1/2022,-0.898469766
9/2/2022,2.008596238
9/6/2022,0.602852738
9/7/2022,-1.882541334
9/8/2022,-1.262042492
9/9/2022,-0.958438719
9/12/2022,-0.535740987
9/13/2022,2.172555877
9/14/2022,-0.032956879
9/15/2022,0.722718868
9/16/2022,-0.369652456
9/19/2022,-1.645471102
9/20/2022,0.251909314
9/21/2022,2.258416083
9/22/2022,0.626689171
9/23/2022,0.709691589
9/26/2022,0.573130094
9/27/2022,1.260796734
9/28/2022,-1.687796782
9/29/2022,1.095932232
9/30/2022,1.276947251
10/3/2022,-1.531516063
10/4/2022,-1.495705448
10/5/2022,-0.990915893
10/6/2022,0.644263626
10/7/2022,1.674930749
10/10/2022,1.082537119
10/11/2022,0.139571241
10/12/2022,0.449511389
10/13/2022,-4.799407357
10/14/2022,2.962958447
10/17/2022,-0.771955969
10/18/2022,1.066297003
10/19/2022,0.13279222
10/20/2022,0.71189713
10/21/2022,-2.511506936
10/24/2022,-0.792779771
10/25/2022,-1.618311955
10/26/2022,-0.104814739
10/27/2022,0.806640025
10/28/2022,-2.408717224
10/31/2022,0.059520494
11/1/2022,1.440515144
11/2/2022,2.352174822
11/3/2022,0.123829919
11/4/2022,0.172412202
11/7/2022,-0.59305315
11/8/2022,-0.233532323
11/9/2022,1.526593874
11/10/2022,-1.711123362
11/11/2022,-0.738141518
11/14/2022,0.388244084
11/15/2022,0.663094613
11/16/2022,0.335195071
11/17/2022,-0.968088687
11/18/2022,0.429926847
11/21/2022,0.012674589
11/22/2022,-0.824443173
11/23/2022,-0.718314375
11/25/2022,-0.124430733
11/28/2022,0.796810752
11/29/2022,0.207038764
11/30/2022,-3.082253232
12/1/2022,0.340040619
12/2/2022,-1.158484525
12/5/2022,1.079345431
12/6/2022,1.399535781
12/7/2022,-0.0559887
12/8/2022,-0.278376008
12/9/2022,0.420317768
12/12/2022,-1.228090428
12/13/2022,2.011115982
12/14/2022,0.550282882
12/15/2022,1.184373102
12/16/2022,0.495873107
12/19/2022,0.899682372
12/20/2022,-0.345436269
12/21/2022,-0.777563209
12/22/2022,0.608272307
12/23/2022,-0.858688279
12/27/2022,0.363127294
12/28/2022,1.224656638
12/29/2022,-1.003607974
12/30/2022,-0.470254815
1/3/2023,0.92358614
1/4/2023,-0.151369333
1/5/2023,0.613013726
1/6/2023,-1.429654796
1/9/2023,0.642982307
1/10/2023,-0.859906262
1/11/2023,-0.838787933
1/12/2023,-0.073103081
1/13/2023,-1.239775688
1/17/2023,0.178182589
1/18/2023,1.88466951
1/19/2023,0.184911143
1/20/2023,-1.481671087
1/23/2023,-0.985582776
1/24/2023,-0.330928345
1/25/2023,-1.111249872
1/26/2023,-0.401854236
1/27/2023,-0.500418416
1/30/2023,0.548657415
1/31/2023,-1.333733686
2/1/2023,-1.379530891
2/2/2023,-0.462810121
2/3/2023,-0.184652204
2/6/2023,-0.009755728
2/7/2023,-1.545725311
2/8/2023,0.600297962
2/9/2023,1.766368555
2/10/2023,-0.537136964
2/13/2023,-1.005574963
2/14/2023,-0.340439897
2/15/2023,-0.884611904
2/16/2023,0.124760877
2/17/2023,-0.295525786
2/21/2023,0.984965519
2/22/2023,0.245289354
2/23/2023,0.224124416
2/24/2023,-0.242777798
2/27/2023,0.535169937
2/28/2023,0.244191268
3/1/2023,0.169447913
3/2/2023,-1.306408549
3/3/2023,-1.120815366
3/6/2023,0.143188993
3/7/2023,1.520702191
3/8/2023,-0.133034961
3/9/2023,2.046328164
3/10/2023,1.299262418
3/13/2023,-0.929778429
3/14/2023,-0.314983611
3/15/2023,-0.878484508
3/16/2023,-2.401628104
3/17/2023,0.821425917
3/20/2023,-0.752303503
3/21/2023,-0.4204043
3/22/2023,1.660277836
3/23/2023,0.485960925
3/24/2023,-0.997857299
3/27/2023,0.409425555
3/28/2023,0.042949947
3/29/2023,-0.355065393
3/30/2023,0.096509194
3/31/2023,-1.168885225
4/3/2023,-0.513637268
4/4/2023,0.716676069
4/5/2023,0.075996665
4/6/2023,-0.594934008
4/10/2023,-0.737807755
4/11/2023,0.131626039
4/12/2023,0.927478827
4/13/2023,-1.048440313
4/14/2023,0.084786464
4/17/2023,-0.380727749
4/18/2023,0.3296588
4/19/2023,-0.4657741
4/20/2023,-0.162937189
4/21/2023,-0.002428492
4/24/2023,-0.155347221
4/25/2023,1.096010556
4/26/2023,0.580255703
4/27/2023,-1.329239312
4/28/2023,-1.07900632
5/1/2023,-0.009629817
5/2/2023,0.947511417
5/3/2023,0.811939936
5/4/2023,0.442333578
5/5/2023,-0.909735874
5/8/2023,0.055696782
5/9/2023,0.048649332
5/10/2023,0.248864161
5/11/2023,-0.043692923
5/12/2023,0.44265322
5/15/2023,-0.191647421
5/16/2023,0.390905905
5/17/2023,-0.698436997
5/18/2023,-1.043629082
5/19/2023,0.368902576
5/22/2023,-0.035828873
5/23/2023,0.716886711
5/24/2023,0.322490897
5/25/2023,0.021699378
5/26/2023,-1.129223063
5/30/2023,0.438358885
5/31/2023,0.102800278
6/1/2023,-0.892155047
6/2/2023,-0.805656773
6/5/2023,0.275519054
6/6/2023,-0.318744219
6/7/2023,0.441138547
6/8/2023,-0.588347951
6/9/2023,0.013954089
6/12/2023,-0.668331689
6/13/2023,-0.307818841
6/14/2023,-0.038896821
6/15/2023,-1.436990165
6/16/2023,0.803575028
6/20/2023,0.061725681
6/21/2023,0.279714322
6/22/2023,-0.589929238
6/23/2023,-0.064675122
6/26/2023,0.272755077
6/27/2023,-0.883545032
6/28/2023,-0.308016788
6/29/2023,-0.493163144
6/30/2023,-0.416817006
7/3/2023,-0.196422825
7/5/2023,-0.276074538
7/6/2023,-0.054615401
7/7/2023,0.018242482
7/10/2023,-0.337763253
7/11/2023,-0.456346678
7/12/2023,0.082892983
7/13/2023,-0.37061934
7/14/2023,0.266385183
7/17/2023,-0.380734082
7/18/2023,-0.819090344
7/19/2023,-0.041757763
7/20/2023,0.438166313
7/21/2023,0.392104598
7/24/2023,-0.18307718
7/25/2023,-0.334858335
7/26/2023,-0.228839967
7/27/2023,1.422595782
7/28/2023,-0.228131962
7/31/2023,-0.083077545
8/1/2023,-0.046030203
8/2/2023,0.688360728
8/3/2023,-0.178552581
8/4/2023,0.867501551
8/7/2023,-0.44572219
8/8/2023,-0.149529776
8/9/2023,0.730463222
8/10/2023,0.508712374
8/11/2023,-0.378402369
8/14/2023,-0.766802993
8/15/2023,0.757383217
8/16/2023,0.637340338
8/17/2023,1.103906736
8/18/2023,-0.722247741
8/21/2023,-0.409097943
8/22/2023,0.68679429
8/23/2023,-0.860557541
8/24/2023,1.754027967
8/25/2023,-0.294065839
8/28/2023,-0.117587738
8/29/2023,-1.470690181
8/30/2023,-0.333696685
8/31/2023,0.287830846
9/1/2023,0.436924541
9/5/2023,0.330579496
9/6/2023,0.486171505
9/7/2023,-0.392683771
9/8/2023,-0.139356037
9/11/2023,-0.046854811
9/12/2023,0.214794043
9/13/2023,-0.06499238
9/14/2023,-0.287255435
9/15/2023,0.843140822
9/18/2023,-0.130914573
9/19/2023,-0.006776453
9/20/2023,1.209431067
9/21/2023,0.989212045
9/22/2023,0.469418186
9/25/2023,-0.713003683
9/26/2023,0.748092715
9/27/2023,0.243510269
9/28/2023,-0.714481978
9/29/2023,0.970649309
10/2/2023,-0.161737145
10/3/2023,0.816355812
10/4/2023,-0.613641566
10/5/2023,-0.032994393
10/6/2023,-1.793968287
10/9/2023,-1.101553427
10/10/2023,-0.369567837
10/11/2023,-0.156090344
10/12/2023,0.752948372
10/13/2023,0.852459979
10/16/2023,-0.51173343
10/17/2023,-0.741662858
10/18/2023,0.916651922
10/19/2023,1.048849953
10/20/2023,1.124468021
10/23/2023,-0.202570489
10/24/2023,-0.231872948
10/25/2023,1.028710528
10/26/2023,0.936492709
10/27/2023,0.847439335
10/30/2023,-0.49085937
10/31/2023,-0.485371482
11/1/2023,-0.825379747
11/2/2023,-0.979891961
11/3/2023,-0.357848951
11/6/2023,-0.050520357
11/7/2023,-0.28460396
11/8/2023,0.068560852
11/9/2023,1.046916742
11/10/2023,-1.06196933
11/13/2023,-0.218562251
11/14/2023,-0.539972209
11/15/2023,0.095530429
11/16/2023,-0.224836383
11/17/2023,-0.122161294
11/20/2023,-0.827916234
11/21/2023,-0.019858776
11/22/2023,-0.00878676
11/24/2023,-0.050537499
11/27/2023,0.037387661
11/28/2023,-0.187193011
11/29/2023,0.555618295
11/30/2023,-0.201980982
12/1/2023,-0.730635426
12/4/2023,-0.239244071
12/5/2023,-0.294336417
12/6/2023,0.882715725
12/7/2023,-0.288898686
12/8/2023,-0.598964074
12/11/2023,-0.500334571
12/12/2023,-0.535060757
12/13/2023,-1.293894407
12/14/2023,0.103701587
12/15/2023,0.034080173
12/18/2023,-0.21019788
12/19/2023,-0.488857216
12/20/2023,1.202629148
12/21/2023,-0.290672149
12/22/2023,0.044314989
12/26/2023,-0.333281367
12/27/2023,-0.225056368
12/28/2023,0.039842937
12/29/2023,0.247642558
1/2/2024,-0.103776261
1/3/2024,0.348613827
1/4/2024,0.217806753
1/5/2024,-0.091985499
1/8/2024,-1.317168647
1/9/2024,-0.425966902
1/10/2024,-0.506156989
1/11/2024,0.259634835
1/12/2024,0.242759712
1/16/2024,0.069439253
1/17/2024,-0.099614682
1/18/2024,-0.523191483
1/19/2024,-1.000732557
1/22/2024,0.115699673
1/23/2024,-0.175611037
1/24/2024,0.496091308
1/25/2024,-0.09229501
1/26/2024,0.036914621
1/29/2024,-0.725806885
1/30/2024,-0.067273524
1/31/2024,1.17473498
2/1/2024,-0.942988868
2/2/2024,-0.959871757
2/5/2024,0.232939836
2/6/2024,-0.093212435
2/7/2024,-0.364705508
2/8/2024,-0.044168038
2/9/2024,-0.473100798
2/12/2024,0.037911686
2/13/2024,0.090997917
2/14/2024,-0.358299879
2/15/2024,-0.544773769
2/16/2024,0.436516234
2/20/2024,0.192877722
2/21/2024,-0.361305146
2/22/2024,-0.692444581
2/23/2024,0.278827151
2/26/2024,0.454455647
2/27/2024,-0.045388
2/28/2024,-0.18404271
2/29/2024,-0.001964296
3/1/2024,-0.760337325
3/4/2024,-0.052723275
3/5/2024,0.599717204
3/6/2024,0.156691415
3/7/2024,-0.325443924
3/8/2024,0.725569557
3/11/2024,-0.156712894
3/12/2024,-0.648557196
3/13/2024,0.22045871
3/14/2024,0.390730432
3/15/2024,0.074479921
3/18/2024,0.221792802
3/19/2024,-0.695108432
3/20/2024,-0.913189952
3/21/2024,0.227364483
3/22/2024,0.172370387
3/25/2024,0.005765294
3/26/2024,0.464282964
3/27/2024,-0.279841471
3/28/2024,0.026760764
4/1/2024,0.318805719
